molec_id,nu,sw,a,gamma_air,n_air,gamma_self,nu-err,sw-err,gamma_air-err,n_air-err,gamma_self-err,nu-ref,sw-ref,gamma_air-ref,n_air-ref,gamma_self-ref
22,2287.09851,1.149e-35,1.215e-08,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2287.291567,5.944e-38,6.109e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2288.075231,9.47e-36,1.217e-08,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2288.998742,2.97e-37,6.127e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2289.017005,3.058e-35,1.219e-08,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2289.42137,1.766e-33,4.79e-08,0.0588,0.78,0.059,3,4,4,4,4,797,449,448,448,448
22,2289.92384,2.42e-35,1.221e-08,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2290.670876,3.64e-37,6.144e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2290.795743,7.502e-35,1.223e-08,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2291.63272,5.695e-35,1.225e-08,0.0214,0.2,0.021,3,4,4,4,4,797,449,448,448,448
22,2291.893685,3.586e-38,1.932e-08,0.0621,0.79,0.062,3,4,4,4,4,797,449,448,448,448
22,2292.307983,1.751e-36,6.161e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2292.434777,1.694e-34,1.227e-08,0.023,0.2,0.023,3,4,4,4,4,797,449,448,448,448
22,2293.20192,1.233e-34,1.228e-08,0.025,0.2,0.025,3,4,4,4,4,797,449,448,448,448
22,2293.894793,9.408e-29,1.114e-08,0.0525,0.76,0.052,3,4,4,4,4,797,449,448,448,448
22,2293.910075,2.065e-36,6.176e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2293.934155,3.517e-34,1.23e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2294.631487,2.454e-34,1.232e-08,0.0299,0.2,0.03,3,4,4,4,4,797,449,448,448,448
22,2295.293921,6.703e-34,1.233e-08,0.0327,0.27,0.033,3,4,4,4,4,797,449,448,448,448
22,2295.477165,9.559e-36,6.192e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2295.921463,4.477e-34,1.235e-08,0.0332,0.34,0.033,3,4,4,4,4,797,449,448,448,448
22,2296.514117,1.17e-33,1.237e-08,0.0339,0.41,0.034,3,4,4,4,4,797,449,448,448,448
22,2297.009265,1.085e-35,6.206e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2297.071886,7.47e-34,1.238e-08,0.033,0.47,0.033,3,4,4,4,4,797,449,448,448,448
22,2297.594776,1.864e-33,1.239e-08,0.0357,0.52,0.036,3,4,4,4,4,797,449,448,448,448
22,2298.082789,1.136e-33,1.242e-08,0.0356,0.57,0.036,3,4,4,4,4,797,449,448,448,448
22,2298.506388,4.834e-35,6.223e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2298.53593,2.701e-33,1.243e-08,0.0374,0.62,0.037,3,4,4,4,4,797,449,448,448,448
22,2298.954202,1.565e-33,1.245e-08,0.0432,0.65,0.043,3,4,4,4,4,797,449,448,448,448
22,2299.337607,3.534e-33,1.247e-08,0.0466,0.68,0.047,3,4,4,4,4,797,449,448,448,448
22,2299.571749,1.004e-37,2.2e-08,0.0588,0.78,0.059,3,4,4,4,4,797,449,448,448,448
22,2299.686148,1.94e-33,1.25e-08,0.0472,0.71,0.047,3,4,4,4,4,797,449,448,448,448
22,2299.968546,5.28e-35,6.238e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2299.999829,4.134e-33,1.253e-08,0.0469,0.73,0.047,3,4,4,4,4,797,449,448,448,448
22,2300.27865,2.133e-33,1.257e-08,0.0476,0.74,0.048,3,4,4,4,4,797,449,448,448,448
22,2300.522614,4.248e-33,1.264e-08,0.0469,0.75,0.047,3,4,4,4,4,797,449,448,448,448
22,2300.731723,2.032e-33,1.274e-08,0.0477,0.76,0.048,3,4,4,4,4,797,449,448,448,448
22,2300.905978,3.707e-33,1.29e-08,0.049,0.76,0.049,3,4,4,4,4,797,449,448,448,448
22,2301.045381,1.598e-33,1.325e-08,0.0509,0.77,0.051,3,4,4,4,4,797,449,448,448,448
22,2301.149932,2.591e-33,1.42e-08,0.0535,0.78,0.053,3,4,4,4,4,797,449,448,448,448
22,2301.219633,1.131e-33,1.988e-08,0.0567,0.79,0.057,3,4,4,4,4,797,449,448,448,448
22,2301.395748,2.263e-34,6.253e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2301.955142,1.628e-28,1.234e-08,0.0542,0.76,0.054,3,4,4,4,4,797,449,448,448,448
22,2302.788007,2.377e-34,6.265e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2304.145333,9.799e-34,6.281e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2305.467736,9.901e-34,6.294e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2306.755226,3.924e-33,6.307e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2307.213888,6.251e-38,2.388e-08,0.0562,0.77,0.056,3,4,4,4,4,797,449,448,448,448
22,2308.007813,3.813e-33,6.321e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2309.225505,1.453e-32,6.334e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2309.981711,6.269e-29,1.476e-08,0.0562,0.77,0.056,3,4,4,4,4,797,449,448,448,448
22,2310.408312,1.357e-32,6.347e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2311.556242,4.969e-32,6.358e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2312.669303,4.459e-32,6.37e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2312.983045,1.973e-33,1.031e-08,0.0663,0.81,0.066,3,4,4,4,4,797,449,448,448,448
22,2313.747503,1.569e-31,6.381e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2314.790851,1.352e-31,6.39e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2314.819822,1.447e-37,2.54e-08,0.0542,0.76,0.054,3,4,4,4,4,797,449,448,448,448
22,2315.799353,4.57e-31,6.402e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2316.773017,3.783e-31,6.412e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2317.711849,1.227e-30,6.421e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2317.974225,7.515e-29,2.522e-08,0.0588,0.78,0.059,3,4,4,4,4,797,449,448,448,448
22,2318.615855,9.754e-31,6.434e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2319.485043,3.037e-30,6.444e-09,0.02,0.2,0.02,3,4,4,4,4,797,449,448,448,448
22,2320.319418,2.315e-30,6.453e-09,0.0214,0.2,0.021,3,4,4,4,4,797,449,448,448,448
22,2320.766776,1.772e-33,1.358e-08,0.0621,0.79,0.062,3,4,4,4,4,797,449,448,448,448
22,2321.118985,6.912e-30,6.462e-09,0.023,0.2,0.023,3,4,4,4,4,797,449,448,448,448
22,2321.883751,5.051e-30,6.47e-09,0.025,0.2,0.025,3,4,4,4,4,797,449,448,448,448
22,2322.389274,7.926e-38,2.67e-08,0.0525,0.76,0.052,3,4,4,4,4,797,449,448,448,448
22,2322.61372,1.445e-29,6.477e-09,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2323.308897,1.012e-29,6.488e-09,0.0299,0.2,0.03,3,4,4,4,4,797,449,448,448,448
22,2323.969287,2.773e-29,6.496e-09,0.0327,0.27,0.033,3,4,4,4,4,797,449,448,448,448
22,2324.594894,1.858e-29,6.505e-09,0.0332,0.34,0.033,3,4,4,4,4,797,449,448,448,448
22,2325.185723,4.868e-29,6.512e-09,0.0339,0.41,0.034,3,4,4,4,4,797,449,448,448,448
22,2325.741777,3.117e-29,6.521e-09,0.033,0.47,0.033,3,4,4,4,4,797,449,448,448,448
22,2326.26306,7.798e-29,6.529e-09,0.0357,0.52,0.036,3,4,4,4,4,797,449,448,448,448
22,2326.749576,4.762e-29,6.538e-09,0.0356,0.57,0.036,3,4,4,4,4,797,449,448,448,448
22,2327.201327,1.135e-28,6.548e-09,0.0374,0.62,0.037,3,4,4,4,4,797,449,448,448,448
22,2327.618317,6.59e-29,6.556e-09,0.0432,0.65,0.043,3,4,4,4,4,797,449,448,448,448
22,2328.000549,1.491e-28,6.57e-09,0.0466,0.68,0.047,3,4,4,4,4,797,449,448,448,448
22,2328.348024,8.196e-29,6.582e-09,0.0472,0.71,0.047,3,4,4,4,4,797,449,448,448,448
22,2328.514965,4.959e-33,1.546e-08,0.0588,0.78,0.059,3,4,4,4,4,797,449,448,448,448
22,2328.660745,1.75e-28,6.601e-09,0.0469,0.73,0.047,3,4,4,4,4,797,449,448,448,448
22,2328.938714,9.039e-29,6.622e-09,0.0476,0.74,0.048,3,4,4,4,4,797,449,448,448,448
22,2329.181934,1.802e-28,6.654e-09,0.0469,0.75,0.047,3,4,4,4,4,797,449,448,448,448
22,2329.390404,8.627e-29,6.706e-09,0.0477,0.76,0.048,3,4,4,4,4,797,449,448,448,448
22,2329.564128,1.575e-28,6.793e-09,0.049,0.76,0.049,3,4,4,4,4,797,449,448,448,448
22,2329.703105,6.797e-29,6.978e-09,0.0509,0.77,0.051,3,4,4,4,4,797,449,448,448,448
22,2329.807338,1.103e-28,7.48e-09,0.0535,0.78,0.053,3,4,4,4,4,797,449,448,448,448
22,2329.876826,4.814e-29,1.047e-08,0.0567,0.79,0.057,3,4,4,4,4,797,449,448,448,448
22,2329.921966,1.662e-37,2.786e-08,0.0512,0.75,0.051,3,4,4,4,4,797,449,448,448,448
22,2336.227335,3.088e-33,1.68e-08,0.0562,0.77,0.056,3,4,4,4,4,797,449,448,448,448
22,2337.41762,8.396e-38,2.895e-08,0.0499,0.74,0.05,3,4,4,4,4,797,449,448,448,448
22,2341.744682,8.4e-29,5.431e-09,0.0663,0.81,0.066,3,4,4,4,4,797,449,448,448,448
22,2343.903609,7.141e-33,1.786e-08,0.0542,0.76,0.054,3,4,4,4,4,797,449,448,448,448
22,2344.875955,1.641e-37,2.999e-08,0.0488,0.73,0.049,3,4,4,4,4,797,449,448,448,448
22,2349.59822,7.546e-29,7.153e-09,0.0621,0.79,0.062,3,4,4,4,4,797,449,448,448,448
22,2351.54351,3.91e-33,1.878e-08,0.0525,0.76,0.052,3,4,4,4,4,797,449,448,448,448
22,2352.296694,7.775e-38,3.098e-08,0.0476,0.71,0.048,3,4,4,4,4,797,449,448,448,448
22,2357.416324,2.111e-28,8.143e-09,0.0588,0.78,0.059,3,4,4,4,4,797,449,448,448,448
22,2359.14676,8.193e-33,1.96e-08,0.0512,0.75,0.051,3,4,4,4,4,797,449,448,448,448
22,2359.679557,1.433e-37,3.196e-08,0.0463,0.68,0.046,3,4,4,4,4,797,449,448,448,448
22,2365.198717,1.314e-28,8.848e-09,0.0562,0.77,0.056,3,4,4,4,4,797,449,448,448,448
22,2366.713081,4.133e-33,2.036e-08,0.0499,0.74,0.05,3,4,4,4,4,797,449,448,448,448
22,2367.024264,6.425e-38,3.29e-08,0.0448,0.65,0.045,3,4,4,4,4,797,449,448,448,448
22,2372.945123,3.037e-28,9.409e-09,0.0542,0.76,0.054,3,4,4,4,4,797,449,448,448,448
22,2374.242195,8.066e-33,2.109e-08,0.0488,0.73,0.049,3,4,4,4,4,797,449,448,448,448
22,2374.330537,1.124e-37,3.386e-08,0.0433,0.62,0.043,3,4,4,4,4,797,449,448,448,448
22,2380.655265,1.661e-28,9.889e-09,0.0525,0.76,0.052,3,4,4,4,4,797,449,448,448,448
22,2381.598094,4.793e-38,3.479e-08,0.0415,0.57,0.042,3,4,4,4,4,797,449,448,448,448
22,2381.733823,3.817e-33,2.179e-08,0.0476,0.71,0.048,3,4,4,4,4,797,449,448,448,448
22,2388.328865,3.478e-28,1.033e-08,0.0512,0.75,0.051,3,4,4,4,4,797,449,448,448,448
22,2388.826657,7.987e-38,3.573e-08,0.0396,0.52,0.04,3,4,4,4,4,797,449,448,448,448
22,2389.187688,7.022e-33,2.248e-08,0.0463,0.68,0.046,3,4,4,4,4,797,449,448,448,448
22,2395.965647,1.753e-28,1.073e-08,0.0499,0.74,0.05,3,4,4,4,4,797,449,448,448,448
22,2396.015945,3.25e-38,3.667e-08,0.0375,0.47,0.037,3,4,4,4,4,797,449,448,448,448
22,2396.60351,3.144e-33,2.315e-08,0.0448,0.65,0.045,3,4,4,4,4,797,449,448,448,448
22,2403.165677,5.173e-38,3.762e-08,0.0354,0.41,0.035,3,4,4,4,4,797,449,448,448,448
22,2403.565333,3.416e-28,1.111e-08,0.0488,0.73,0.049,3,4,4,4,4,797,449,448,448,448
22,2403.981011,5.487e-33,2.382e-08,0.0433,0.62,0.043,3,4,4,4,4,797,449,448,448,448
22,2410.275572,2.012e-38,3.856e-08,0.0332,0.34,0.033,3,4,4,4,4,797,449,448,448,448
22,2411.127645,1.614e-28,1.148e-08,0.0476,0.71,0.048,3,4,4,4,4,797,449,448,448,448
22,2411.319912,2.336e-33,2.448e-08,0.0415,0.57,0.042,3,4,4,4,4,797,449,448,448,448
22,2417.345351,3.064e-38,3.952e-08,0.0311,0.27,0.031,3,4,4,4,4,797,449,448,448,448
22,2418.619934,3.883e-33,2.514e-08,0.0396,0.52,0.04,3,4,4,4,4,797,449,448,448,448
22,2418.652306,2.964e-28,1.184e-08,0.0463,0.68,0.046,3,4,4,4,4,797,449,448,448,448
22,2424.374732,1.141e-38,4.047e-08,0.0291,0.2,0.029,3,4,4,4,4,797,449,448,448,448
22,2425.880796,1.576e-33,2.58e-08,0.0375,0.47,0.037,3,4,4,4,4,797,449,448,448,448
22,2426.139038,1.325e-28,1.22e-08,0.0448,0.65,0.045,3,4,4,4,4,797,449,448,448,448
22,2431.363434,1.665e-38,4.147e-08,0.0274,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2433.10222,2.502e-33,2.647e-08,0.0354,0.41,0.035,3,4,4,4,4,797,449,448,448,448
22,2433.587563,2.308e-28,1.255e-08,0.0433,0.62,0.043,3,4,4,4,4,797,449,448,448,448
22,2438.311175,5.943e-39,4.244e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2440.283927,9.707e-34,2.714e-08,0.0332,0.34,0.033,3,4,4,4,4,797,449,448,448,448
22,2440.997602,9.804e-29,1.29e-08,0.0415,0.57,0.042,3,4,4,4,4,797,449,448,448,448
22,2445.217674,8.311e-39,4.343e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2447.425635,1.474e-33,2.783e-08,0.0311,0.27,0.031,3,4,4,4,4,797,449,448,448,448
22,2448.368877,1.626e-28,1.325e-08,0.0396,0.52,0.04,3,4,4,4,4,797,449,448,448,448
22,2452.082649,2.846e-39,4.443e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2454.527065,5.472e-34,2.85e-08,0.0291,0.2,0.029,3,4,4,4,4,797,449,448,448,448
22,2455.70111,6.585e-29,1.36e-08,0.0375,0.47,0.037,3,4,4,4,4,797,449,448,448,448
22,2458.905819,3.819e-39,4.545e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2461.587938,7.954e-34,2.918e-08,0.0274,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2462.994022,1.042e-28,1.395e-08,0.0354,0.41,0.035,3,4,4,4,4,797,449,448,448,448
22,2465.6869,1.255e-39,4.646e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2468.607972,2.83e-34,2.988e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2470.247334,4.033e-29,1.431e-08,0.0332,0.34,0.033,3,4,4,4,4,797,449,448,448,448
22,2472.425612,1.617e-39,4.75e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2475.586887,3.943e-34,3.058e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2477.460767,6.104e-29,1.467e-08,0.0311,0.27,0.031,3,4,4,4,4,797,449,448,448,448
22,2482.524403,1.345e-34,3.128e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2484.634043,2.26e-29,1.503e-08,0.0291,0.2,0.029,3,4,4,4,4,797,449,448,448,448
22,2489.420239,1.798e-34,3.201e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2491.766881,3.274e-29,1.539e-08,0.0274,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2496.274114,5.885e-35,3.273e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2498.859003,1.161e-29,1.576e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2503.085747,7.549e-35,3.346e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2505.910129,1.612e-29,1.613e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2509.854856,2.372e-35,3.42e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2512.919981,5.477e-30,1.65e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2516.581162,2.922e-35,3.495e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2519.888277,7.291e-30,1.688e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2523.264381,8.817e-36,3.571e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2526.814738,2.377e-30,1.727e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2529.904233,1.043e-35,3.646e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2533.699085,3.035e-30,1.765e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2536.500436,3.025e-36,3.725e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2540.541038,9.496e-31,1.804e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2543.052708,3.44e-36,3.804e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2547.340316,1.164e-30,1.844e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2549.560767,9.586e-37,3.883e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2554.096639,3.497e-31,1.884e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2556.024331,1.048e-36,3.965e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2560.809727,4.117e-31,1.925e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2562.443117,2.807e-37,4.045e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2567.479299,1.188e-31,1.967e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2568.816844,2.95e-37,4.128e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2574.105076,1.343e-31,2.007e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2575.145229,7.6e-38,4.211e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2580.686776,3.722e-32,2.049e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2581.42799,7.682e-38,4.295e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2587.224119,4.046e-32,2.093e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2587.664842,1.904e-38,4.381e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2593.716824,1.078e-32,2.136e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2593.855504,1.851e-38,4.467e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2599.999693,4.414e-39,4.555e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2600.16461,1.126e-32,2.18e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2606.097125,4.129e-39,4.642e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2606.567196,2.883e-33,2.224e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2612.9243,2.895e-33,2.268e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2619.235643,7.128e-34,2.314e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2625.500941,6.885e-34,2.36e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2631.719915,1.63e-34,2.405e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2637.892282,1.515e-34,2.453e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2644.01776,3.451e-35,2.5e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2650.096069,3.084e-35,2.548e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2656.126925,6.76e-36,2.596e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2662.110047,5.815e-36,2.646e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2668.045153,1.227e-36,2.696e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2673.93196,1.015e-36,2.744e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2679.770185,2.062e-37,2.796e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2685.559547,1.643e-37,2.847e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2691.299763,3.212e-38,2.898e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2696.990549,2.465e-38,2.951e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2702.631622,4.64e-39,3.003e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,2708.2227,3.429e-39,3.057e-08,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4182.728358,1.877e-39,1.348e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4193.593047,2.387e-39,1.41e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4204.40031,1.191e-38,1.473e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4215.149903,1.457e-38,1.539e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4225.841582,6.992e-38,1.607e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4236.475102,8.225e-38,1.677e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4247.050218,3.795e-37,1.75e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4254.246848,1.542e-39,6.604e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4257.56668,4.292e-37,1.825e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4264.343864,1.537e-39,6.867e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4268.024242,1.904e-36,1.903e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4274.38025,6.009e-39,7.14e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4278.422654,2.07e-36,1.984e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4284.355754,5.757e-39,7.422e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4288.761666,8.822e-36,2.066e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4294.270121,2.163e-38,7.715e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4299.041027,9.217e-36,2.152e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4304.123094,1.99e-38,8.012e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4309.260485,3.776e-35,2.241e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4313.914419,7.181e-38,8.324e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4319.419787,3.79e-35,2.332e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4323.643837,6.346e-38,8.643e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4329.51868,1.491e-34,2.425e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4333.311092,2.198e-37,8.972e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4339.556908,1.438e-34,2.523e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4342.915923,1.865e-37,9.314e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4349.534217,5.435e-34,2.624e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4352.458073,6.2e-37,9.665e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4359.450351,5.032e-34,2.727e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4361.93728,5.047e-37,1.003e-09,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4369.305051,1.826e-33,2.834e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4371.353283,1.609e-36,1.04e-09,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4379.098061,1.623e-33,2.945e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4380.705821,1.256e-36,1.079e-09,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4388.829122,5.652e-33,3.058e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4389.994631,3.84e-36,1.119e-09,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4398.497975,4.821e-33,3.177e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4399.21945,2.873e-36,1.161e-09,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4405.46942,1.454e-39,2.92e-09,0.0396,0.52,0.04,3,4,4,4,4,797,449,448,448,448
22,4408.104358,1.611e-32,3.298e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4408.380014,8.411e-36,1.204e-09,0.0274,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4417.476058,6.024e-36,1.248e-09,0.0291,0.2,0.029,3,4,4,4,4,797,449,448,448,448
22,4417.648013,1.318e-32,3.424e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4422.67515,2.184e-39,3.152e-09,0.0433,0.62,0.043,3,4,4,4,4,797,449,448,448,448
22,4426.507317,1.688e-35,1.295e-09,0.0311,0.27,0.031,3,4,4,4,4,797,449,448,448,448
22,4427.128676,4.221e-32,3.553e-10,0.0273,0.2,0.027,3,4,4,4,4,797,449,448,448,448
22,4431.177843,1.286e-39,3.28e-09,0.0448,0.65,0.045,3,4,4,4,4,797,449,448,448,448
