molec_id,nu,sw,a,gamma_air,n_air,gamma_self,nu-err,sw-err,gamma_air-err,n_air-err,gamma_self-err,nu-ref,sw-ref,gamma_air-ref,n_air-ref,gamma_self-ref
1,1407.715288,2.237e-27,1.912e-06,0.0716,0.69,0.298,5,3,4,2,4,1387,1380,1419,1413,817
1,1407.892535,4.43e-30,0.2942,0.045,0.42,0.25,4,3,4,3,2,1387,1380,1232,1411,817
1,1407.955881,1.858e-29,0.1708,0.0502,0.53,0.25,4,3,4,3,2,1387,1380,1232,1411,817
1,1408.07631,6.889e-27,7.215e-05,0.0752,0.72,0.333,5,7,4,2,4,1387,1380,1419,1413,817
1,1408.161944,5.555e-29,0.1644,0.0304,0.37,0.172,4,3,4,3,2,1387,1380,1419,1413,817
1,1408.315361,1.932e-25,9.31,0.019,0.09,0.208,4,7,4,2,4,1387,1380,1419,1413,817
1,1408.378584,2.884e-27,26.33,0.0655,0.58,0.333,4,3,4,2,4,1387,1380,1232,1411,817
1,1408.430608,1.145e-28,2.399e-08,0.094,0.73,0.434,5,4,2,3,2,1387,1385,773,819,817
1,1408.489755,1.88e-30,6.531,0.0323,0.27,0.265,4,3,2,3,2,1387,1380,1232,1411,817
1,1408.529528,1.435e-22,26.67,0.0801,0.71,0.399,5,6,8,2,4,15,1380,1415,1415,52
1,1408.600021,2.27e-26,0.003785,0.0335,0.34,0.25,4,6,4,2,4,15,1381,1419,1413,817
1,1408.721373,4.185e-28,3.703,0.09,0.73,0.391,5,3,4,2,2,1387,1380,1232,1411,817
1,1408.83064,1.379e-30,2.051,0.0786,0.69,0.298,4,3,2,3,2,1387,1380,1232,1411,817
1,1409.052387,5.49e-29,5.591,0.0649,0.55,0.333,4,3,4,2,2,1387,1380,1232,1411,817
1,1409.056316,6.57e-30,14.34,0.0554,0.56,0.265,4,3,4,3,2,1387,1380,1232,1411,817
1,1409.085797,5.021e-27,19.43,0.0328,0.29,0.25,4,3,4,2,4,1387,1380,1232,1411,817
1,1409.230947,1.009e-27,6.753,0.0874,0.71,0.412,5,3,4,2,2,1387,1380,1232,1411,817
1,1409.262601,3.667e-26,24.01,0.0878,0.69,0.391,4,6,4,2,4,15,1380,1232,1411,817
1,1409.303144,1.098e-30,0.1347,0.0597,0.57,0.235,4,3,2,3,2,1387,1380,1232,1411,817
1,1409.42402,1.65e-28,28.13,0.0539,0.5,0.298,4,3,4,3,4,1387,1380,1232,1411,817
1,1409.759217,4.816e-23,26.88,0.0811,0.75,0.405,5,6,8,2,7,15,1380,1415,1415,52
1,1409.911784,6.525e-26,9.361,0.0199,0.11,0.208,4,7,4,2,4,1387,1380,1419,1413,817
1,1409.9687,2.006e-21,5.912,0.0522,0.42,0.32,5,7,8,2,6,15,1380,1415,1415,52
1,1410.022669,1.844e-29,0.0001508,0.0498,0.54,0.265,5,7,4,3,2,1387,1380,1419,1413,817
1,1410.225342,2.468e-28,2.188,0.0972,0.74,0.412,4,3,4,2,2,1387,1380,1232,1411,817
1,1410.50146,1.193e-24,15.25,0.0457,0.41,0.249,5,6,4,2,8,15,1380,1232,1411,69
1,1410.613414,7.797e-30,0.08298,0.0734,0.66,0.352,4,3,4,2,2,1387,1380,1232,1411,817
1,1411.072892,2.814e-28,5.893,0.0649,0.55,0.333,4,3,4,2,2,1387,1380,1232,1411,817
1,1411.323228,7.847e-23,2.203,0.0693,0.58,0.378,5,7,8,2,6,15,1380,1415,1415,52
1,1411.333737,1.498e-28,26.01,0.0582,0.54,0.315,4,3,4,3,2,1387,1380,1232,1411,817
1,1411.362503,1.092e-30,6.952,0.0323,0.27,0.265,4,3,2,3,2,1387,1380,1232,1411,817
1,1411.386528,1.25e-30,0.01813,0.0702,0.62,0.391,4,3,2,3,2,1387,1380,1232,1411,817
1,1411.397939,9.981e-28,0.03264,0.0575,0.54,0.298,5,3,4,2,2,1387,1380,1232,1411,817
1,1411.498228,2.382e-26,23.17,0.0777,0.66,0.371,4,6,4,2,4,15,1380,1232,1411,817
1,1411.505538,1.82e-21,4.09,0.0366,0.42,0.244,5,7,8,2,6,15,1380,1415,1415,52
1,1411.683381,4.266e-30,20.46,0.0472,0.45,0.281,4,3,4,3,2,1387,1380,1232,1411,817
1,1411.707125,1.559e-26,0.0007802,0.0686,0.67,0.298,5,7,4,2,4,15,1380,1419,1413,817
1,1411.954497,1.553e-21,0.1469,0.0923,0.7,0.467,5,7,8,2,6,15,1380,1415,1415,52
1,1412.008371,2.005e-27,24.23,0.0695,0.61,0.352,4,3,4,2,4,1387,1380,1232,1411,817
1,1412.078734,6.092e-22,4.098,0.0365,0.41,0.241,5,7,8,2,5,15,1380,1415,1415,52
1,1412.288866,1.271e-27,1.775,0.0197,0.19,0.315,4,3,4,2,2,1387,1380,1232,1411,817
1,1412.288867,4.237e-28,1.775,0.0197,0.19,0.315,4,3,4,2,2,1387,1380,1232,1411,817
1,1412.338682,1.032e-27,6.654,0.0859,0.7,0.412,4,3,4,2,2,1387,1380,1232,1411,817
1,1412.424172,1.05e-27,23.39,0.0608,0.56,0.333,4,3,4,2,4,1387,1380,1232,1411,817
1,1412.712501,1.597e-29,0.07733,0.0503,0.5,0.265,4,3,4,3,2,1387,1380,1232,1411,817
1,1412.776199,5.286e-29,22.82,0.0246,0.19,0.208,4,3,4,3,2,1387,1380,1232,1411,817
1,1412.8548,4.178e-29,3.522,0.0701,0.62,0.315,4,3,4,5,2,1387,1380,1232,1411,817
1,1412.858247,7.273e-28,1.34e-07,0.0833,0.69,0.391,5,4,2,3,2,1387,1385,773,819,817
1,1413.034672,6.871e-28,20.14,0.0612,0.56,0.352,4,3,4,2,4,1387,1380,1232,1411,817
1,1413.086676,9.783e-30,24.1,0.0274,0.25,0.195,4,3,4,3,2,1387,1380,1232,1411,817
1,1413.169865,2.037e-30,12.78,0.0954,0.74,0.412,4,3,2,3,2,1387,1380,1232,1411,817
1,1413.425912,3.239e-27,15.9,0.0618,0.56,0.371,4,3,4,2,4,1387,1380,1232,1411,817
1,1413.443603,2.454e-26,0.9245,0.0552,0.51,0.221,4,7,4,2,4,1387,1380,1419,1413,817
1,1413.450046,2.755e-29,0.0001386,0.065,0.65,0.281,5,3,4,3,2,1387,1380,1232,1411,817
1,1413.479934,6.598e-28,1.504,0.0618,0.57,0.25,4,3,4,2,2,1387,1380,1232,1411,817
1,1413.736144,1.079e-27,15.89,0.0644,0.59,0.371,4,3,4,2,4,1387,1380,1232,1411,817
1,1413.758148,1.152e-27,9.822,0.0646,0.62,0.391,4,3,4,2,2,1387,1380,1232,1411,817
1,1413.819468,3.431e-27,9.753,0.0653,0.62,0.391,4,3,4,2,4,1387,1380,1232,1411,817
1,1413.855296,2.764e-27,0.888,0.0545,0.55,0.265,5,3,4,2,4,1387,1380,1232,1411,817
1,1413.898177,2.689e-30,1.691,0.0726,0.65,0.298,4,3,2,3,2,1387,1380,1232,1411,817
1,1413.958705,4.309e-27,0.0001199,0.0598,0.6,0.315,5,7,4,2,4,1387,1380,1419,1413,817
1,1413.992173,1.778e-29,0.1594,0.076,0.66,0.333,4,3,4,3,2,1387,1380,1232,1411,817
1,1413.998109,1.438e-25,0.0002749,0.0708,0.66,0.352,5,7,4,2,4,15,1380,1419,1413,817
1,1414.038244,3.892e-29,1.813e-08,0.0833,0.69,0.391,5,4,2,3,2,1387,1385,773,819,817
1,1414.071636,2.061e-27,20.17,0.0663,0.6,0.352,4,3,4,2,4,1387,1380,1232,1411,817
1,1414.103075,1.953e-28,3.763,0.0838,0.68,0.412,4,3,4,3,2,1387,1380,1232,1411,817
1,1414.106469,1.256e-29,0.2044,0.0463,0.5,0.235,4,3,4,3,2,1387,1380,1232,1411,817
1,1414.179017,1.053e-26,21.38,0.0718,0.62,0.371,4,6,4,2,4,1387,1380,1232,1411,817
1,1414.422337,2.114e-23,11.63,0.0864,0.72,0.472,5,6,7,2,6,15,1380,1415,1411,52
1,1414.63125,2.216e-27,0.003188,0.0812,0.7,0.371,5,3,4,2,4,1387,1380,1232,1411,817
1,1414.795873,2.626e-29,0.07439,0.0878,0.71,0.391,4,3,4,3,2,1387,1380,1232,1411,817
1,1414.85906,9.369e-29,11.27,0.0159,0.05,0.172,4,7,4,3,2,1387,1380,1419,1413,817
1,1414.878169,3.777e-30,2.631e-08,0.0686,0.62,0.333,5,4,2,3,2,1387,1385,773,819,817
1,1414.903009,1.604e-28,3.243,0.09,0.72,0.412,4,3,4,3,2,1387,1380,1232,1411,817
1,1414.991241,6.184e-29,0.05545,0.0552,0.51,0.265,4,3,4,3,2,1387,1380,1232,1411,817
1,1414.996369,4.881e-29,23.43,0.0503,0.48,0.298,4,3,4,3,2,1387,1380,1232,1411,817
1,1415.299302,2.803e-30,0.09131,0.0582,0.57,0.235,4,3,2,3,2,1387,1380,1232,1411,817
1,1415.324933,4.917e-27,17.38,0.0724,0.62,0.391,4,3,4,2,4,1387,1380,1232,1411,817
1,1415.352261,3.504e-28,23.55,0.0698,0.63,0.333,4,3,4,2,4,1387,1380,1232,1411,817
1,1415.382057,2.24e-30,0.3592,0.0813,0.72,0.315,4,3,2,3,2,1387,1380,1232,1411,817
1,1415.543949,7.58e-29,12.41,0.0541,0.53,0.315,4,3,4,3,2,1387,1380,1232,1411,817
1,1415.653638,4.267e-30,0.02241,0.0938,0.73,0.412,5,3,4,3,2,1387,1380,1232,1411,817
1,1415.711757,1.812e-28,40.89,0.1005,0.75,0.434,4,3,4,3,2,1387,1380,1232,1411,817
1,1415.737002,1.95e-28,0.0003909,0.0572,0.62,0.25,4,3,4,3,4,1387,1380,1419,1413,817
1,1415.879019,1.409e-26,11.21,0.0762,0.66,0.412,4,6,4,2,4,1387,1380,1232,1411,817
1,1416.086287,5.923e-21,5.832,0.046,0.37,0.269,5,7,8,2,4,15,1380,1415,1415,52
1,1416.269287,5.618e-29,3.864,0.0501,0.44,0.315,4,3,4,3,2,1387,1380,1232,1411,817
1,1416.294647,4.412e-29,21.52,0.0523,0.51,0.315,4,3,4,3,2,1387,1380,1232,1411,817
1,1416.320528,2.132e-30,2.637e-07,0.0887,0.71,0.412,5,4,2,3,2,1387,1385,773,819,817
1,1416.324309,9.507e-29,0.001352,0.0787,0.7,0.371,5,3,4,3,2,1387,1380,1232,1411,817
1,1416.487708,4.704e-27,11.24,0.0789,0.69,0.412,4,3,4,2,4,1387,1380,1232,1411,817
1,1416.540931,3.871e-29,93.26,0.1033,0.75,0.48,4,3,4,4,2,1387,1380,1232,1411,817
1,1416.768369,1.597e-28,5.438,0.0609,0.52,0.333,4,3,4,5,2,1387,1380,1232,1411,817
1,1416.957583,1.883e-29,3.875,0.0504,0.44,0.315,4,3,4,2,2,1387,1380,1232,1411,817
1,1417.020994,4.184e-30,0.05151,0.0974,0.74,0.434,4,3,4,3,2,1387,1380,1232,1411,817
1,1417.156377,9.294e-29,17.44,0.0532,0.52,0.333,4,3,4,3,2,1387,1380,1232,1411,817
1,1417.16046,2.961e-28,18.5,0.0518,0.51,0.333,4,3,4,2,4,1387,1380,1232,1411,817
1,1417.176126,6.606e-28,8.123,0.0867,0.7,0.412,4,3,4,2,2,1387,1380,1232,1411,817
1,1417.223893,4.249e-30,25.86,0.044,0.41,0.265,4,3,4,3,2,1387,1380,1232,1411,817
1,1417.241225,2.873e-28,11.38,0.0173,0.08,0.172,4,7,4,2,2,1387,1380,1419,1413,817
1,1417.253302,5.438e-21,7.433,0.0354,0.12,0.31,5,7,8,2,3,15,1380,1415,1415,52
1,1417.430388,4.317e-30,4.377e-08,0.06,0.57,0.298,5,4,2,3,2,1387,1385,773,819,817
1,1417.498464,1.631e-20,7.432,0.0358,0.14,0.312,5,7,8,2,4,15,1380,1415,1415,52
1,1417.576018,1.483e-26,17.54,0.0798,0.68,0.391,4,6,4,2,4,1387,1380,1232,1411,817
1,1417.602795,4.84e-29,0.6653,0.0831,0.72,0.371,4,3,4,3,2,1387,1380,1232,1411,817
1,1417.743038,3.23e-29,4.095,0.0501,0.44,0.315,4,3,4,3,2,1387,1380,1232,1411,817
1,1417.76592,4.54e-28,26.65,0.072,0.64,0.315,4,3,4,2,4,1387,1380,1232,1411,817
1,1417.785159,3.607e-28,2.344,0.0867,0.7,0.412,5,3,4,2,2,1387,1380,1232,1411,817
1,1417.817349,1.053e-25,9.983e-05,0.0826,0.73,0.371,5,7,4,2,4,15,1380,1419,1413,817
1,1417.865322,5.186e-28,14.19,0.0526,0.52,0.352,4,3,4,2,4,1387,1380,1232,1411,817
1,1417.880747,1.756e-28,14.41,0.0521,0.52,0.352,4,3,4,3,2,1387,1380,1232,1411,817
1,1418.152909,4.51e-28,9.139e-08,0.0887,0.71,0.412,5,4,2,3,2,1387,1385,773,819,817
1,1418.210739,1.592e-29,22.92,0.0546,0.53,0.298,4,3,4,3,2,1387,1380,1232,1411,817
1,1418.254302,1.094e-30,8.179e-07,0.05,0.53,0.281,5,7,2,3,2,1387,1380,1419,1413,817
1,1418.302912,2.091e-30,0.1342,0.0548,0.53,0.298,4,3,2,3,2,1387,1380,1232,1411,817
1,1418.490536,2.1e-28,8.634,0.0531,0.56,0.371,4,3,4,3,2,1387,1380,1232,1411,817
1,1418.579277,5.035e-29,0.0324,0.0673,0.63,0.281,5,3,4,3,2,1387,1380,1232,1411,817
1,1418.582216,8.616e-23,10.57,0.0935,0.64,0.458,5,6,8,2,6,15,1380,1415,1415,52
1,1418.585301,5.86e-28,8.028,0.0529,0.56,0.371,4,3,4,2,4,1387,1380,1232,1411,817
1,1418.616909,1.667e-29,26.86,0.0556,0.53,0.281,4,3,4,3,2,1387,1380,1232,1411,817
1,1418.661529,5.766e-29,0.001149,0.0758,0.68,0.315,5,3,4,3,2,1387,1380,1232,1411,817
1,1418.695291,1.256e-26,21.58,0.0823,0.68,0.391,4,6,4,2,4,1387,1380,1232,1411,817
1,1418.753789,9.753e-29,4.105,0.0504,0.44,0.315,4,3,4,2,2,1387,1380,1232,1411,817
1,1418.860969,5.648e-29,1.581e-08,0.0833,0.69,0.391,5,4,2,3,2,1387,1385,773,819,817
1,1418.920985,2.992e-27,0.03773,0.0599,0.55,0.315,5,3,4,2,4,1387,1380,1232,1411,817
1,1418.933018,1.977e-20,6.765,0.0885,0.72,0.452,5,7,8,2,4,15,1380,1415,1415,52
1,1418.962438,1.909e-23,15.7,0.0665,0.54,0.352,5,6,4,2,4,15,1380,1232,1411,817
1,1418.969428,1.327e-29,2.86e-08,0.0818,0.75,0.315,5,3,2,3,2,1387,1380,1419,1413,817
1,1419.209766,8.752e-25,0.00022,0.0824,0.7,0.391,5,7,4,2,4,15,1380,1419,1413,817
1,1419.317239,3.46e-20,14.1,0.0676,0.6,0.373,5,6,8,2,4,15,1381,1415,1415,52
1,1419.490438,1.375e-28,7.274,0.0568,0.47,0.333,4,3,4,3,2,1387,1380,1232,1411,817
1,1419.50808,1.049e-19,14.25,0.0678,0.67,0.36,5,7,7,2,5,15,1380,1415,1415,52
1,1419.695111,1.776e-30,3.481,0.062,0.59,0.265,4,3,2,3,2,1387,1380,1232,1411,817
1,1419.753939,5.859e-29,9.453,0.0787,0.7,0.315,4,3,4,3,2,1387,1380,1232,1411,817
1,1419.817715,1.429e-29,0.1186,0.0679,0.62,0.333,4,3,4,2,2,1387,1380,1232,1411,817
1,1419.824969,4.122e-28,7.27,0.0562,0.47,0.333,4,3,4,2,2,1387,1380,1232,1411,817
1,1419.90865,1.06e-28,1.121e-08,0.0887,0.71,0.412,5,4,2,3,2,1387,1385,773,819,817
1,1419.912003,7.358e-30,0.02186,0.0981,0.74,0.434,4,3,4,3,2,1387,1380,1232,1411,817
1,1419.975353,2.252e-28,0.001073,0.082,0.72,0.371,5,3,4,3,2,1387,1380,1232,1411,817
1,1420.016244,1.714e-30,0.0009353,0.0385,0.43,0.235,4,7,2,3,2,1387,1380,1419,1413,817
1,1420.065779,7.721e-26,17.07,0.09,0.71,0.412,4,6,4,2,4,1387,1380,1232,1411,817
1,1420.152609,1.61e-30,29.56,0.0569,0.53,0.265,4,3,2,3,2,1387,1380,1232,1411,817
1,1420.224375,3.56e-27,21.92,0.0825,0.7,0.371,4,3,4,2,4,1387,1380,1232,1411,817
1,1420.834807,1.242e-30,0.01785,0.0841,0.7,0.371,4,3,2,3,2,1387,1380,1232,1411,817
1,1420.978851,6.918e-24,9.643,0.0681,0.57,0.341,5,6,4,2,7,15,1380,1232,1411,69
1,1421.045627,1.742e-30,0.00952,0.042,0.46,0.235,4,3,2,3,2,1387,1380,1232,1411,817
1,1421.215929,5.699e-23,15.64,0.0559,0.34,0.365,5,6,8,2,6,15,1380,1415,1415,52
1,1421.338412,9.062e-29,5.71,0.0609,0.52,0.333,4,3,4,5,2,1387,1380,1232,1411,817
1,1421.379182,2.047e-29,9.296e-09,0.0781,0.67,0.371,5,4,2,3,2,1387,1385,773,819,817
1,1421.716541,1.351e-29,0.13,0.0928,0.73,0.412,4,3,4,5,2,1387,1380,1232,1411,817
1,1421.781457,1.237e-29,0.0001834,0.0603,0.63,0.281,4,3,4,3,2,1387,1380,1232,1411,817
1,1421.821379,2.064e-30,15.89,0.0772,0.62,0.371,4,3,2,3,2,1387,1380,1232,1411,817
1,1421.873843,1.488e-30,0.01699,0.0782,0.67,0.352,4,3,2,3,2,1387,1380,1232,1411,817
1,1421.912217,5.548e-29,29.27,0.0711,0.62,0.298,4,3,4,2,2,1387,1380,1232,1411,817
1,1421.993863,4.395e-25,15.98,0.051,0.46,0.298,4,6,4,2,4,15,1380,1232,1411,817
1,1422.078701,2.822e-29,0.1131,0.0941,0.72,0.434,4,3,4,3,2,1387,1380,1232,1411,817
1,1422.082904,2.088e-30,0.1367,0.0616,0.58,0.315,4,3,2,3,2,1387,1380,1232,1411,817
1,1422.139312,7.175e-30,4.946e-10,0.0833,0.69,0.391,5,3,2,3,2,1387,1385,773,819,817
1,1422.202349,1.294e-30,0.0006188,0.0632,0.63,0.281,5,3,2,3,2,1387,1380,1232,1411,817
1,1422.327227,3.199e-30,6.369e-08,0.06,0.57,0.298,5,4,2,3,2,1387,1385,773,819,817
1,1422.37545,1.148e-30,0.0001498,0.0672,0.64,0.315,5,3,2,3,2,1387,1380,1232,1411,817
1,1422.393544,3.152e-28,5.411,0.0769,0.64,0.352,4,3,4,2,2,1387,1380,1232,1411,817
1,1422.44667,4.871e-29,0.002695,0.0743,0.67,0.333,5,3,4,3,2,1387,1380,1232,1411,817
1,1422.550117,7.121e-28,7.715,0.0568,0.47,0.333,4,3,4,2,2,1387,1380,1232,1411,817
1,1422.577054,6.487e-27,0.000408,0.0525,0.59,0.25,4,3,4,2,4,1387,1380,1419,1413,817
1,1422.617486,1.564e-28,5.091,0.0562,0.47,0.333,4,3,4,2,2,1387,1380,1232,1411,817
1,1422.746217,2.278e-29,0.009743,0.0528,0.51,0.298,5,3,4,3,2,1387,1380,1232,1411,817
1,1422.923305,3.224e-30,0.05625,0.0885,0.72,0.352,4,3,2,3,2,1387,1380,1232,1411,817
1,1422.964523,1.218e-30,32.04,0.0577,0.52,0.25,4,3,2,3,2,1387,1380,1232,1411,817
1,1423.003065,5.724e-26,18.63,0.0388,0.36,0.265,4,6,4,2,4,15,1380,1232,1411,817
1,1423.143783,1.043e-25,22.82,0.0845,0.67,0.391,4,6,4,2,4,15,1380,1232,1411,817
1,1423.206124,7.231e-30,1.329,0.0769,0.7,0.333,4,3,4,3,2,1387,1380,1232,1411,817
1,1423.208676,1.418e-25,24.86,0.0946,0.73,0.412,4,6,4,2,4,15,1380,1232,1411,817
1,1423.309716,1.446e-24,0.001026,0.0823,0.69,0.362,5,7,4,2,7,15,1380,1419,1413,69
1,1423.450852,1.044e-28,0.0002073,0.0883,0.72,0.371,5,3,4,3,2,1387,1380,1232,1411,817
1,1423.525107,4.771e-26,18.61,0.0844,0.69,0.412,4,6,4,2,4,15,1380,1232,1411,817
1,1423.560115,1.819e-28,5.796,0.0769,0.64,0.352,4,3,4,5,2,1387,1380,1232,1411,817
1,1423.657367,3.349e-25,9.357,0.0229,0.16,0.221,4,7,4,2,4,1387,1380,1419,1413,817
1,1423.661496,8.105e-29,2.629,0.0851,0.71,0.333,4,3,4,3,2,1387,1380,1232,1411,817
1,1423.70418,1.351e-20,2.397,0.0971,0.76,0.437,5,7,8,2,5,15,1380,1415,1415,52
1,1423.704397,3.816e-29,1.155,0.0933,0.74,0.371,4,3,4,3,2,1387,1380,1232,1411,817
1,1423.706417,1.869e-30,0.07547,0.0687,0.63,0.371,4,3,2,3,2,1387,1380,1232,1411,817
1,1423.757297,2.128e-27,8.76,0.0896,0.72,0.412,4,3,4,2,2,1387,1380,1232,1411,817
1,1423.872548,1.427e-22,7.077,0.0292,0.49,0.213,5,7,8,2,4,15,1380,1415,1229,52
1,1423.918149,2.758e-30,6.493e-10,0.0781,0.67,0.371,5,3,2,3,2,1387,1385,773,819,817
1,1423.957061,2.971e-27,30.19,0.0738,0.63,0.333,4,3,4,2,4,1387,1380,1232,1411,817
1,1424.052604,6.271e-29,0.0003664,0.0503,0.57,0.25,4,3,4,3,4,1387,1380,1419,1413,817
1,1424.130015,1.338e-20,5.896,0.0678,0.52,0.344,5,7,8,2,5,15,1380,1415,1415,52
1,1424.194804,1.74e-26,20.68,0.0408,0.39,0.25,4,6,4,2,4,15,1380,1232,1411,817
1,1424.20785,2.109e-29,0.1075,0.0928,0.73,0.412,5,3,4,5,2,1387,1380,1232,1411,817
1,1424.386206,9.837e-29,22.61,0.029,0.24,0.221,4,3,4,3,2,1387,1380,1232,1411,817
1,1424.396947,1.239e-29,0.3314,0.0727,0.66,0.352,4,3,4,3,2,1387,1380,1232,1411,817
1,1424.552669,2.767e-28,5.41,0.0896,0.72,0.412,4,3,4,2,2,1387,1380,1232,1411,817
1,1424.726674,1.298e-30,25.13,0.0402,0.39,0.265,4,3,2,3,2,1387,1380,1232,1411,817
1,1424.839284,6.106e-30,6.6,0.0379,0.34,0.281,4,3,4,4,2,1387,1380,1232,1411,817
1,1424.974647,6.202e-27,25.67,0.0837,0.71,0.352,4,3,4,2,4,1387,1380,1232,1411,817
1,1425.066904,1.314e-29,0.3041,0.0503,0.52,0.25,4,3,4,3,2,1387,1380,1232,1411,817
1,1425.067775,1.217e-30,15.07,0.0747,0.6,0.371,4,3,2,3,2,1387,1380,1232,1411,817
1,1425.069507,2.252e-28,37.14,0.0615,0.55,0.281,4,3,4,2,2,1387,1380,1232,1411,817
1,1425.105699,6.11e-27,10.27,0.0829,0.68,0.371,4,3,4,2,4,1387,1380,1232,1411,817
1,1425.352018,4.676e-28,5.396,0.0785,0.68,0.333,4,3,4,2,4,1387,1380,1232,1411,817
1,1425.44046,1.502e-30,23.11,0.0426,0.43,0.281,4,3,2,3,2,1387,1380,1232,1411,817
1,1425.735346,1.505e-30,1.736,0.0726,0.65,0.298,4,3,2,3,2,1387,1380,1232,1411,817
1,1425.775713,8.508e-30,0.01096,0.057,0.55,0.298,5,3,4,3,2,1387,1380,1232,1411,817
1,1425.844936,4.828e-23,7.123,0.0305,0.26,0.221,5,7,8,2,6,15,1380,1415,1415,52
1,1426.107827,1.344e-29,20.58,0.0443,0.46,0.298,4,3,4,3,2,1387,1380,1232,1411,817
1,1426.12887,2.949e-30,5.702e-06,0.0564,0.65,0.235,4,3,2,3,2,1387,1380,1419,1413,817
1,1426.261034,9.312e-30,0.0003356,0.0413,0.45,0.25,4,7,4,3,2,1387,1380,1419,1413,817
1,1426.28026,2.716e-29,6.778e-09,0.0734,0.65,0.352,5,4,2,3,2,1387,1385,773,819,817
1,1426.35126,1.38e-26,12.99,0.0865,0.7,0.434,4,6,4,2,4,15,1380,1232,1411,817
1,1426.440586,1.842e-23,9.534,0.0696,0.61,0.381,5,6,7,2,6,15,1380,1415,1411,52
1,1426.47377,4.442e-30,20.41,0.0452,0.47,0.298,4,3,4,3,2,1387,1380,1232,1411,817
1,1426.555098,1.029e-24,9.452,0.025,0.19,0.19,5,7,4,2,5,1387,1380,1419,1413,69
1,1426.610247,9.632e-23,13.14,0.0902,0.68,0.481,5,6,8,2,5,15,1380,1415,1415,52
1,1426.668919,4.341e-30,22.3,0.044,0.44,0.281,4,3,4,3,2,1387,1380,1232,1411,817
1,1426.701779,2.351e-29,0.09203,0.0539,0.53,0.281,4,3,4,3,2,1387,1380,1232,1411,817
1,1426.761861,1.591e-28,0.05494,0.0327,0.41,0.183,4,3,4,4,2,1387,1380,1419,1413,817
1,1426.809957,1.102e-24,15.53,0.054,0.48,0.322,4,6,4,2,6,15,1380,1232,1411,69
1,1426.818842,1.119e-29,17.35,0.044,0.46,0.315,4,3,4,3,2,1387,1380,1232,1411,817
1,1426.91869,3.349e-29,17.31,0.0443,0.46,0.315,4,3,4,3,2,1387,1380,1232,1411,817
1,1426.975402,2.075e-30,6.668,0.0408,0.37,0.281,4,3,2,3,2,1387,1380,1232,1411,817
1,1427.05852,3.655e-30,7.299,0.0379,0.34,0.281,4,3,2,3,2,1387,1380,1232,1411,817
1,1427.092426,8.165e-29,0.01083,0.0508,0.48,0.281,5,3,4,3,2,1387,1380,1232,1411,817
1,1427.131055,2.404e-25,0.001348,0.0678,0.65,0.315,5,7,4,2,4,15,1380,1419,1413,817
1,1427.244019,6.952e-29,45.46,0.1045,0.76,0.456,4,3,4,2,2,1387,1380,1232,1411,817
1,1427.373088,5.186e-30,3.216e-08,0.0646,0.6,0.315,5,4,2,3,2,1387,1385,773,819,817
1,1427.552511,6.686e-29,13.23,0.0433,0.46,0.333,4,3,4,3,2,1387,1380,1232,1411,817
1,1427.576148,2.228e-29,13.22,0.0434,0.46,0.333,4,3,4,3,2,1387,1380,1232,1411,817
1,1427.706813,1.939e-28,4.843e-08,0.0887,0.71,0.412,5,4,2,3,2,1387,1385,773,819,817
1,1427.759659,5.431e-29,32.72,0.0701,0.61,0.281,4,3,4,3,2,1387,1380,1232,1411,817
1,1427.836267,1.741e-30,0.09442,0.0358,0.43,0.195,4,3,2,3,2,1387,1380,1232,1411,817
1,1428.271116,1.88e-21,3.421,0.0716,0.6,0.367,5,7,8,2,6,15,1380,1415,1415,52
1,1428.289967,2.998e-29,7.757,0.0432,0.51,0.352,4,3,4,3,2,1387,1380,1232,1411,817
1,1428.294339,8.994e-29,7.757,0.0432,0.51,0.352,4,3,4,3,2,1387,1380,1232,1411,817
1,1428.378799,2.041e-27,11.29,0.0185,0.09,0.183,4,7,4,2,4,1387,1380,1419,1413,817
1,1428.415857,4.988e-29,0.0001018,0.0574,0.61,0.25,5,7,4,3,2,1387,1380,1419,1413,817
1,1428.489376,1.422e-30,12.92,0.0971,0.74,0.434,4,3,2,3,2,1387,1380,1232,1411,817
1,1428.619241,1.297e-25,0.005996,0.039,0.39,0.265,4,6,4,2,4,15,1381,1419,1413,817
1,1428.812046,1.992e-28,0.6231,0.0521,0.5,0.195,4,7,4,3,2,1387,1380,1419,1413,817
1,1428.841197,1.395e-30,6.855,0.0571,0.56,0.281,4,3,2,3,2,1387,1380,1232,1411,817
1,1428.878874,2.215e-23,9.97,0.0695,0.59,0.377,5,6,7,2,6,15,1380,1415,1411,52
1,1429.35566,7.323e-29,3.039e-08,0.0734,0.65,0.352,5,4,2,3,2,1387,1385,773,819,817
1,1429.379636,1.122e-29,1.348,0.0555,0.51,0.221,4,3,4,3,2,1387,1380,1232,1411,817
1,1429.78895,4.493e-26,0.0006095,0.0651,0.62,0.333,5,7,4,2,4,15,1380,1419,1413,817
1,1429.907295,5.346e-25,0.000723,0.0771,0.68,0.371,5,7,4,2,4,15,1380,1419,1413,817
1,1429.945086,3.438e-20,8.566,0.0856,0.67,0.412,5,7,8,2,5,15,1380,1415,1415,52
1,1430.055538,1.082e-29,7.09,0.0408,0.37,0.281,4,3,4,4,2,1387,1380,1232,1411,817
