molec_id,nu,sw,a,gamma_air,n_air,gamma_self,nu-err,sw-err,gamma_air-err,n_air-err,gamma_self-err,nu-ref,sw-ref,gamma_air-ref,n_air-ref,gamma_self-ref
7,139.162308,2.101e-29,2.386e-07,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,140.710069,3.853e-26,2.4e-07,0.0346,0.72,0.034,6,4,2,2,2,1179,855,857,876,865
7,140.954131,5.58e-30,6.191e-08,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,142.497831,1.023e-26,6.224e-08,0.0346,0.72,0.034,6,4,2,2,2,1179,855,857,876,865
7,148.222267,2.622e-30,5.932e-08,0.0338,0.72,0.03,5,4,2,2,2,1179,855,857,876,865
7,149.902273,4.773e-27,5.97e-08,0.0338,0.72,0.03,6,4,2,2,2,1179,855,857,876,865
7,150.421726,1.13e-29,2.579e-07,0.0338,0.72,0.03,5,4,2,2,2,1179,855,857,876,865
7,152.095949,2.057e-26,2.595e-07,0.0338,0.72,0.03,6,4,2,2,2,1179,855,857,876,865
7,152.19591,2.988e-30,6.674e-08,0.0338,0.72,0.03,5,4,2,2,2,1179,855,857,876,865
7,153.866071,5.436e-27,6.711e-08,0.0338,0.72,0.03,6,4,2,2,2,1179,855,857,876,865
7,159.438853,1.334e-30,6.409e-08,0.0327,0.72,0.025,5,4,2,2,2,1179,855,857,876,865
7,161.245346,2.409e-27,6.453e-08,0.0327,0.72,0.025,6,4,2,2,2,1179,855,857,876,865
7,161.656269,5.726e-30,2.773e-07,0.0327,0.72,0.025,5,4,2,2,2,1179,855,857,876,865
7,163.412954,1.507e-30,7.153e-08,0.0327,0.72,0.025,5,4,2,2,2,1179,855,857,876,865
7,163.456946,1.033e-26,2.788e-07,0.0327,0.72,0.025,6,4,2,2,2,1179,855,857,876,865
7,165.209571,2.72e-27,7.195e-08,0.0327,0.72,0.025,6,4,2,2,2,1179,855,857,876,865
7,170.628839,6.399e-31,6.891e-08,0.0313,0.72,0.019,5,4,2,2,2,1179,855,857,876,865
7,172.561816,1.145e-27,6.937e-08,0.0313,0.72,0.019,5,4,2,2,2,1179,855,857,876,865
7,172.86413,2.735e-30,2.966e-07,0.0313,0.72,0.019,5,4,2,2,2,1179,855,857,876,865
7,174.603433,7.173e-31,7.635e-08,0.0313,0.72,0.019,5,4,2,2,2,1179,855,857,876,865
7,174.791253,4.892e-27,2.984e-07,0.0313,0.72,0.019,5,4,2,2,2,1179,855,857,876,865
7,176.5265,1.283e-27,7.68e-08,0.0313,0.72,0.019,5,4,2,2,2,1179,855,857,876,865
7,181.790388,2.893e-31,7.37e-08,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,183.849845,5.127e-28,7.419e-08,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,184.043492,1.232e-30,3.158e-07,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,185.76551,3.222e-31,8.115e-08,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,186.097053,2.183e-27,3.177e-07,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,187.815019,5.706e-28,8.16e-08,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,192.921658,1.234e-31,7.847e-08,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,195.10759,2.165e-28,7.9e-08,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,195.192529,5.241e-31,3.35e-07,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,196.897342,1.366e-31,8.591e-08,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,197.372519,9.19e-28,3.371e-07,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,199.073286,2.395e-28,8.64e-08,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,206.309408,2.105e-31,3.542e-07,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,206.333206,8.627e-29,8.38e-08,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,207.997085,5.475e-32,9.07e-08,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,208.615818,3.652e-28,3.564e-07,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,210.299456,9.496e-29,9.123e-08,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,217.392291,7.993e-32,3.734e-07,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,217.524843,3.245e-29,8.857e-08,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,219.825111,1.371e-28,3.757e-07,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,221.49168,3.556e-29,9.602e-08,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,228.680652,1.153e-29,9.333e-08,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,230.998556,4.861e-29,3.948e-07,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,232.648108,1.258e-29,1.008e-07,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,239.798782,3.874e-30,9.814e-08,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,242.134309,1.63e-29,4.141e-07,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,243.766888,4.211e-30,1.056e-07,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,250.877379,1.23e-30,1.029e-07,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,253.230522,5.166e-30,4.331e-07,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,254.84617,1.333e-30,1.104e-07,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,261.914591,3.695e-31,1.076e-07,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,264.285347,1.549e-30,4.521e-07,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,265.8841,3.991e-31,1.151e-07,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,272.908564,1.05e-31,1.123e-07,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,275.296935,4.397e-31,4.712e-07,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,276.878823,1.131e-31,1.198e-07,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,286.263433,1.182e-31,4.903e-07,0.0346,0.72,0.034,5,4,2,2,2,1179,855,857,876,865
7,1366.105132,2e-31,1.007e-09,0.0327,0.72,0.025,4,0,2,2,2,1179,310,857,876,865
7,1368.318985,4.28e-31,2.295e-09,0.0327,0.72,0.025,4,0,2,2,2,1179,310,857,876,865
7,1368.340423,4.39e-31,2.293e-09,0.0327,0.72,0.025,4,0,2,2,2,1179,310,857,876,865
7,1368.352339,4.58e-31,2.289e-09,0.0327,0.72,0.025,4,0,2,2,2,1179,310,857,876,865
7,1370.07567,1.83e-31,9.504e-10,0.0327,0.72,0.025,4,0,2,2,2,1179,310,857,876,865
7,1379.224532,4.42e-31,1.041e-09,0.0338,0.72,0.03,5,0,2,2,2,1179,310,857,876,865
7,1381.42039,9.58e-31,2.413e-09,0.0338,0.72,0.03,5,0,2,2,2,1179,310,857,876,865
7,1381.441948,9.84e-31,2.409e-09,0.0338,0.72,0.03,5,0,2,2,2,1179,310,857,876,865
7,1381.453969,1.03e-30,2.407e-09,0.0338,0.72,0.03,5,0,2,2,2,1179,310,857,876,865
7,1383.194574,4.01e-31,9.758e-10,0.0338,0.72,0.03,5,0,2,2,2,1179,310,857,876,865
7,1392.24401,9.19e-31,1.074e-09,0.0346,0.72,0.034,5,0,2,2,2,1179,310,857,876,865
7,1394.421767,2.02e-30,2.539e-09,0.0346,0.72,0.034,5,0,2,2,2,1179,310,857,876,865
7,1394.443469,2.08e-30,2.533e-09,0.0346,0.72,0.034,5,0,2,2,2,1179,310,857,876,865
7,1394.45561,2.18e-30,2.528e-09,0.0346,0.72,0.034,5,0,2,2,2,1179,310,857,876,865
7,1396.213591,8.28e-31,1.002e-09,0.0346,0.72,0.034,5,0,2,2,2,1179,310,857,876,865
7,1405.161732,1.8e-30,1.108e-09,0.0352,0.72,0.037,5,0,2,2,2,1179,310,857,876,865
7,1407.321248,4e-30,2.667e-09,0.0352,0.72,0.037,5,0,2,2,2,1179,310,857,876,865
7,1407.343126,4.12e-30,2.653e-09,0.0352,0.72,0.037,5,0,2,2,2,1179,310,857,876,865
7,1407.355409,4.35e-30,2.659e-09,0.0352,0.72,0.037,5,0,2,2,2,1179,310,857,876,865
7,1409.130888,1.61e-30,1.03e-09,0.0352,0.72,0.037,5,0,2,2,2,1179,310,857,876,865
7,1417.975875,2.95e-32,1.018e-11,0.0357,0.72,0.039,5,0,2,2,2,1179,310,857,876,865
7,1417.975875,3.32e-30,1.146e-09,0.0357,0.72,0.039,5,0,2,2,2,1179,310,857,876,865
7,1420.116961,7.43e-30,2.799e-09,0.0357,0.72,0.039,5,0,2,2,2,1179,310,857,876,865
7,1420.13906,7.69e-30,2.786e-09,0.0357,0.72,0.039,5,0,2,2,2,1179,310,857,876,865
7,1420.151516,8.14e-30,2.789e-09,0.0357,0.72,0.039,5,0,2,2,2,1179,310,857,876,865
7,1421.944643,2.93e-30,1.055e-09,0.0357,0.72,0.039,5,0,2,2,2,1179,310,857,876,865
7,1421.944643,3.19e-32,1.149e-11,0.0357,0.72,0.039,5,0,2,2,2,1179,310,857,876,865
7,1430.684628,5.75e-30,1.185e-09,0.0372,0.72,0.041,5,0,2,2,2,1179,310,857,876,865
7,1430.684628,6.2e-32,1.278e-11,0.0372,0.72,0.041,5,0,2,2,2,1179,310,857,876,865
7,1432.807028,1.29e-29,2.928e-09,0.0372,0.72,0.041,5,0,2,2,2,1179,310,857,876,865
7,1432.829414,1.35e-29,2.933e-09,0.0372,0.72,0.041,5,0,2,2,2,1179,310,857,876,865
7,1432.842085,1.43e-29,2.925e-09,0.0372,0.72,0.041,5,0,2,2,2,1179,310,857,876,865
7,1434.653048,5e-30,1.08e-09,0.0372,0.72,0.041,5,0,2,2,2,1179,310,857,876,865
7,1434.653048,6.75e-32,1.457e-11,0.0372,0.72,0.041,5,0,2,2,2,1179,310,857,876,865
7,1443.286205,1.24e-31,1.627e-11,0.0391,0.72,0.042,5,0,2,2,2,1179,310,857,876,865
7,1443.286205,9.34e-30,1.226e-09,0.0391,0.72,0.042,5,0,2,2,2,1179,310,857,876,865
7,1445.389561,2.11e-29,3.086e-09,0.0391,0.72,0.042,5,0,2,2,2,1179,310,857,876,865
7,1445.412329,2.21e-29,3.075e-09,0.0391,0.72,0.042,5,0,2,2,2,1179,310,857,876,865
7,1445.425277,2.36e-29,3.074e-09,0.0391,0.72,0.042,5,0,2,2,2,1179,310,857,876,865
7,1447.254315,1.36e-31,1.88e-11,0.0391,0.72,0.042,5,0,2,2,2,1179,310,857,876,865
7,1447.254315,7.99e-30,1.105e-09,0.0391,0.72,0.042,5,0,2,2,2,1179,310,857,876,865
7,1455.77885,1.42e-29,1.269e-09,0.0405,0.72,0.043,5,0,2,2,2,1179,310,857,876,865
7,1455.77885,2.39e-31,2.135e-11,0.0405,0.72,0.043,5,0,2,2,2,1179,310,857,876,865
7,1457.862647,3.21e-29,3.244e-09,0.0405,0.72,0.043,5,0,2,2,2,1179,310,857,876,865
7,1457.885947,3.38e-29,3.224e-09,0.0405,0.72,0.043,5,0,2,2,2,1179,310,857,876,865
7,1457.899268,3.63e-29,3.22e-09,0.0405,0.72,0.043,5,0,2,2,2,1179,310,857,876,865
7,1459.746695,1.19e-29,1.128e-09,0.0405,0.72,0.043,5,0,2,2,2,1179,310,857,876,865
7,1459.746695,2.64e-31,2.502e-11,0.0405,0.72,0.043,5,0,2,2,2,1179,310,857,876,865
7,1468.160866,2.02e-29,1.318e-09,0.0419,0.72,0.044,5,0,2,2,2,1179,310,857,876,865
7,1468.160866,4.39e-31,2.865e-11,0.0419,0.72,0.044,5,0,2,2,2,1179,310,857,876,865
7,1470.224332,4.54e-29,3.415e-09,0.0419,0.72,0.044,5,0,2,2,2,1179,310,857,876,865
7,1470.248413,4.81e-29,3.381e-09,0.0419,0.72,0.044,5,0,2,2,2,1179,310,857,876,865
7,1470.262253,5.22e-29,3.381e-09,0.0419,0.72,0.044,5,0,2,2,2,1179,310,857,876,865
7,1472.128493,1.65e-29,1.152e-09,0.0419,0.72,0.044,5,0,2,2,2,1179,310,857,876,865
7,1472.128493,4.92e-31,3.435e-11,0.0419,0.72,0.044,5,0,2,2,2,1179,310,857,876,865
7,1480.430658,2.67e-29,1.371e-09,0.0459,0.72,0.045,5,0,4,2,2,1179,310,857,876,866
7,1480.430658,7.77e-31,3.99e-11,0.0459,0.72,0.045,5,0,4,2,2,1179,310,857,876,866
7,1482.472567,5.92e-29,3.595e-09,0.0459,0.72,0.045,5,0,4,2,2,1179,310,857,876,866
7,1482.497868,6.35e-29,3.554e-09,0.0459,0.72,0.045,5,0,4,2,2,1179,310,857,876,866
7,1482.512473,6.98e-29,3.558e-09,0.0459,0.72,0.045,5,0,4,2,2,1179,310,857,876,866
7,1484.398123,2.11e-29,1.173e-09,0.0459,0.72,0.045,5,0,4,2,2,1179,310,857,876,866
7,1484.398123,8.83e-31,4.909e-11,0.0459,0.72,0.045,5,0,4,2,2,1179,310,857,876,866
7,1492.58683,1.33e-30,5.829e-11,0.0475,0.72,0.047,5,0,4,2,2,1179,310,857,876,866
7,1492.58683,3.27e-29,1.433e-09,0.0475,0.72,0.047,5,0,4,2,2,1179,310,857,876,866
7,1492.976766,4.15e-32,2.473e-12,0.0555,0.72,0.055,5,0,4,2,2,1179,310,857,876,866
7,1494.508576,1.42e-32,6.181e-13,0.0475,0.72,0.047,5,0,4,2,2,1179,310,857,876,866
7,1494.605071,7.08e-29,3.808e-09,0.0475,0.72,0.047,5,0,4,2,2,1179,310,857,876,866
7,1494.632454,7.7e-29,3.74e-09,0.0475,0.72,0.047,5,0,4,2,2,1179,310,857,876,866
7,1494.648262,8.61e-29,3.746e-09,0.0475,0.72,0.047,5,0,4,2,2,1179,310,857,876,866
7,1496.5542,1.54e-30,7.429e-11,0.0475,0.72,0.047,5,0,4,2,2,1179,310,857,876,866
7,1496.5542,2.47e-29,1.192e-09,0.0475,0.72,0.047,5,0,4,2,2,1179,310,857,876,866
7,1504.628422,2.22e-30,9.108e-11,0.0497,0.72,0.049,5,0,4,2,2,1179,310,857,876,866
7,1504.628422,3.69e-29,1.514e-09,0.0497,0.72,0.049,5,0,4,2,2,1179,310,857,876,866
7,1506.573898,2.36e-32,9.616e-13,0.0497,0.72,0.049,5,0,4,2,2,1179,310,857,876,866
7,1506.573898,2.71e-32,1.104e-12,0.0497,0.72,0.049,5,0,4,2,2,1179,310,857,876,866
7,1506.618905,7.61e-29,4.055e-09,0.0497,0.72,0.049,5,0,4,2,2,1179,310,857,876,866
7,1506.650315,8.47e-29,3.949e-09,0.0497,0.72,0.049,5,0,4,2,2,1179,310,857,876,866
7,1506.668186,9.73e-29,3.963e-09,0.0497,0.72,0.049,5,0,4,2,2,1179,310,857,876,866
7,1508.595791,2.59e-29,1.199e-09,0.0497,0.72,0.049,5,0,4,2,2,1179,310,857,876,866
7,1508.595791,2.66e-30,1.232e-10,0.0497,0.72,0.049,5,0,4,2,2,1179,310,857,876,866
7,1516.236913,2.11e-31,1.946e-11,0.0593,0.97,0.06,5,0,4,2,2,1179,310,857,876,866
7,1516.555582,3.68e-30,1.582e-10,0.0523,0.72,0.052,5,0,4,2,2,1179,310,857,876,866
7,1516.555582,3.78e-29,1.625e-09,0.0523,0.72,0.052,5,0,4,2,2,1179,310,857,876,866
7,1518.508675,7.09e-29,4.371e-09,0.0523,0.72,0.052,5,0,4,2,2,1179,310,857,876,866
7,1518.529087,3.95e-32,1.686e-12,0.0523,0.72,0.052,5,0,4,2,2,1179,310,857,876,866
7,1518.529087,7.87e-32,3.359e-12,0.0523,0.72,0.052,5,0,4,2,2,1179,310,857,876,866
7,1518.549593,8.22e-29,4.187e-09,0.0523,0.72,0.052,5,0,4,2,2,1179,310,857,876,866
7,1518.571469,9.89e-29,4.221e-09,0.0523,0.72,0.052,5,0,4,2,2,1179,310,857,876,866
7,1520.523099,2.36e-29,1.194e-09,0.0523,0.72,0.052,5,0,4,2,2,1179,310,857,876,866
7,1520.523099,4.64e-30,2.347e-10,0.0523,0.72,0.052,5,0,4,2,2,1179,310,857,876,866
7,1528.372048,3.44e-29,1.809e-09,0.0555,0.72,0.055,5,0,4,2,2,1179,310,857,876,866
7,1528.372048,6.24e-30,3.281e-10,0.0555,0.72,0.055,5,0,4,2,2,1179,310,857,876,866
7,1530.254392,5.16e-29,4.848e-09,0.0555,0.72,0.055,5,0,4,2,2,1179,310,857,876,866
7,1530.32843,6.55e-29,4.439e-09,0.0555,0.72,0.055,5,0,4,2,2,1179,310,857,876,866
7,1530.359789,8.73e-29,4.558e-09,0.0555,0.72,0.055,5,0,4,2,2,1179,310,857,876,866
7,1530.383641,2.97e-31,1.551e-11,0.0555,0.72,0.055,5,0,4,2,2,1179,310,857,876,866
7,1530.383641,6.94e-32,3.623e-12,0.0555,0.72,0.055,5,0,4,2,2,1179,310,857,876,866
7,1532.340024,1.71e-29,1.151e-09,0.0555,0.72,0.055,5,0,4,2,2,1179,310,857,876,866
7,1532.340024,8.66e-30,5.828e-10,0.0555,0.72,0.055,5,0,4,2,2,1179,310,857,876,866
7,1538.455461,1.32e-31,7.907e-10,0.0347,0.72,0.034,4,0,2,2,5,1179,310,858,876,865
7,1538.969262,1.36e-31,8.686e-10,0.0347,0.72,0.034,4,0,2,2,5,1179,310,858,876,865
7,1540.098562,1.18e-29,4.95e-09,0.0593,0.97,0.06,5,0,4,2,2,1179,310,857,876,866
7,1540.099852,1.16e-29,9.83e-10,0.0593,0.97,0.06,5,0,4,2,2,1179,310,857,876,866
7,1540.099852,2.65e-29,2.246e-09,0.0593,0.97,0.06,5,0,4,2,2,1179,310,857,876,866
7,1540.402195,2.89e-31,7.926e-10,0.0348,0.72,0.035,4,0,2,2,5,1179,310,858,876,865
7,1540.702668,4.5e-31,2.674e-09,0.0347,0.72,0.034,4,0,2,2,5,1179,310,858,876,865
7,1540.702668,7.29e-31,4.332e-09,0.0347,0.72,0.034,4,0,2,2,5,1179,310,858,876,865
7,1540.704509,4.21e-31,2.672e-09,0.0347,0.72,0.034,4,0,2,2,5,1179,310,858,876,865
7,1540.704509,6.87e-31,4.361e-09,0.0347,0.72,0.034,4,0,2,2,5,1179,310,858,876,865
7,1540.708565,1.1e-35,6.818e-14,0.0347,0.72,0.034,4,0,2,2,5,1179,310,858,876,865
7,1540.708565,4.3e-31,2.665e-09,0.0347,0.72,0.034,4,0,2,2,5,1179,310,858,876,865
7,1540.880801,2.97e-31,8.722e-10,0.0348,0.72,0.035,4,0,2,2,5,1179,310,858,876,865
7,1541.984969,3.04e-29,4.304e-09,0.0593,0.97,0.06,5,0,4,2,2,1179,310,857,876,866
7,1542.049421,6.05e-29,5.092e-09,0.0593,0.97,0.06,5,0,4,2,2,1179,310,857,876,866
7,1542.184169,1.46e-31,1.228e-11,0.0593,0.97,0.06,5,0,4,2,2,1179,310,857,876,866
7,1542.184169,2.3e-30,1.935e-10,0.0593,0.97,0.06,5,0,4,2,2,1179,310,857,876,866
7,1542.222504,5.96e-31,7.939e-10,0.035,0.72,0.036,5,0,2,2,5,1179,310,858,876,865
7,1542.443813,1.37e-31,8.439e-10,0.0347,0.72,0.034,4,0,2,2,5,1179,310,858,876,865
7,1542.631632,1.6e-30,4.353e-09,0.0348,0.72,0.035,4,0,2,2,5,1179,310,858,876,865
7,1542.631632,9.89e-31,2.691e-09,0.0348,0.72,0.035,4,0,2,2,5,1179,310,858,876,865
7,1542.633427,1.5e-30,4.378e-09,0.0348,0.72,0.035,4,0,2,2,5,1179,310,858,876,865
7,1542.633427,9.22e-31,2.691e-09,0.0348,0.72,0.035,4,0,2,2,5,1179,310,858,876,865
7,1542.637487,2.76e-35,7.849e-14,0.0348,0.72,0.035,4,0,2,2,5,1179,310,858,876,865
7,1542.637487,9.43e-31,2.682e-09,0.0348,0.72,0.035,4,0,2,2,5,1179,310,858,876,865
7,1542.665736,6.13e-31,8.787e-10,0.035,0.72,0.036,5,0,2,2,5,1179,310,858,876,865
7,1542.955773,1.34e-31,8.239e-10,0.0347,0.72,0.034,4,0,2,2,5,1179,310,858,876,865
7,1543.916405,1.15e-30,7.9e-10,0.0352,0.72,0.037,5,0,2,2,6,1179,310,858,876,865
7,1543.916405,1.7e-32,1.168e-11,0.0352,0.72,0.037,5,0,2,2,6,1179,310,858,876,865
7,1544.069286,2.08e-29,2.923e-09,0.0593,0.97,0.06,5,0,4,2,2,1179,310,857,876,866
7,1544.069286,6.51e-30,9.149e-10,0.0593,0.97,0.06,5,0,4,2,2,1179,310,857,876,866
7,1544.32404,1.19e-30,8.847e-10,0.0352,0.72,0.037,5,0,2,2,6,1179,310,858,876,865
7,1544.32404,1.8e-32,1.338e-11,0.0352,0.72,0.037,5,0,2,2,6,1179,310,858,876,865
7,1544.390112,3e-31,8.478e-10,0.0348,0.72,0.035,4,0,2,2,5,1179,310,858,876,865
7,1544.434104,2.05e-30,2.709e-09,0.035,0.72,0.036,5,0,2,2,5,1179,310,858,876,865
7,1544.434104,3.3e-30,4.361e-09,0.035,0.72,0.036,5,0,2,2,5,1179,310,858,876,865
7,1544.435858,1.9e-30,2.706e-09,0.035,0.72,0.036,5,0,2,2,5,1179,310,858,876,865
7,1544.435858,3.09e-30,4.402e-09,0.035,0.72,0.036,5,0,2,2,5,1179,310,858,876,865
7,1544.43992,1.95e-30,2.7e-09,0.035,0.72,0.036,5,0,2,2,5,1179,310,858,876,865
7,1544.43992,6.53e-35,9.041e-14,0.035,0.72,0.036,5,0,2,2,5,1179,310,858,876,865
7,1544.866923,2.93e-31,8.266e-10,0.0348,0.72,0.035,4,0,2,2,5,1179,310,858,876,865
7,1545.483922,2.1e-30,7.905e-10,0.0354,0.72,0.038,5,0,2,2,6,1179,310,858,876,865
7,1545.483922,3.66e-32,1.378e-11,0.0354,0.72,0.038,5,0,2,2,6,1179,310,858,876,865
7,1545.855676,2.17e-30,8.898e-10,0.0354,0.72,0.038,5,0,2,2,6,1179,310,858,876,865
7,1545.855676,3.89e-32,1.595e-11,0.0354,0.72,0.038,5,0,2,2,6,1179,310,858,876,865
7,1546.110081,3.99e-30,2.72e-09,0.0352,0.72,0.037,5,0,2,2,6,1179,310,858,876,865
7,1546.110081,6.41e-30,4.369e-09,0.0352,0.72,0.037,5,0,2,2,6,1179,310,858,876,865
7,1546.111802,3.68e-30,2.718e-09,0.0352,0.72,0.037,5,0,2,2,6,1179,310,858,876,865
7,1546.111802,5.98e-30,4.417e-09,0.0352,0.72,0.037,5,0,2,2,6,1179,310,858,876,865
7,1546.115864,1.47e-34,1.052e-13,0.0352,0.72,0.037,5,0,2,2,6,1179,310,858,876,865
7,1546.115864,3.78e-30,2.706e-09,0.0352,0.72,0.037,5,0,2,2,6,1179,310,858,876,865
7,1546.210042,6.2e-31,8.53e-10,0.035,0.72,0.036,5,0,2,2,5,1179,310,858,876,865
7,1546.65152,6.04e-31,8.297e-10,0.035,0.72,0.036,5,0,2,2,5,1179,310,858,876,865
7,1546.925092,3.6e-30,7.898e-10,0.0356,0.72,0.039,5,0,2,2,6,1179,310,858,876,865
7,1546.925092,7.49e-32,1.643e-11,0.0356,0.72,0.039,5,0,2,2,6,1179,310,858,876,865
7,1547.260595,3.73e-30,8.986e-10,0.0356,0.72,0.039,5,0,2,2,6,1179,310,858,876,865
7,1547.260595,8e-32,1.927e-11,0.0356,0.72,0.039,5,0,2,2,6,1179,310,858,876,865
7,1547.659563,1.17e-29,4.37e-09,0.0354,0.72,0.038,5,0,2,2,6,1179,310,858,876,865
7,1547.659563,7.31e-30,2.73e-09,0.0354,0.72,0.038,5,0,2,2,6,1179,310,858,876,865
7,1547.661259,1.09e-29,4.441e-09,0.0354,0.72,0.038,5,0,2,2,6,1179,310,858,876,865
7,1547.661259,6.7e-30,2.73e-09,0.0354,0.72,0.038,5,0,2,2,6,1179,310,858,876,865
7,1547.665316,3.17e-34,1.247e-13,0.0354,0.72,0.038,5,0,2,2,6,1179,310,858,876,865
7,1547.665316,6.9e-30,2.715e-09,0.0354,0.72,0.038,5,0,2,2,6,1179,310,858,876,865
7,1547.903626,1.2e-30,8.536e-10,0.0352,0.72,0.037,5,0,2,2,6,1179,310,858,876,865
7,1547.903626,1.83e-32,1.302e-11,0.0352,0.72,0.037,5,0,2,2,6,1179,310,858,876,865
7,1548.239962,1.46e-31,1.989e-11,0.037,0.72,0.04,5,0,6,2,6,1179,310,858,876,865
7,1548.239962,5.77e-30,7.86e-10,0.037,0.72,0.04,5,0,6,2,6,1179,310,858,876,865
7,1548.30954,1.17e-30,8.311e-10,0.0352,0.72,0.037,5,0,2,2,6,1179,310,858,876,865
7,1548.30954,1.74e-32,1.236e-11,0.0352,0.72,0.037,5,0,2,2,6,1179,310,858,876,865
7,1548.538728,1.57e-31,2.371e-11,0.037,0.72,0.04,5,0,6,2,6,1179,310,858,876,865
7,1548.538728,6.01e-30,9.075e-10,0.037,0.72,0.04,5,0,6,2,6,1179,310,858,876,865
7,1549.082548,1.26e-29,2.743e-09,0.0356,0.72,0.039,5,0,2,2,6,1179,310,858,876,865
7,1549.082548,2.02e-29,4.398e-09,0.0356,0.72,0.039,5,0,2,2,6,1179,310,858,876,865
7,1549.084229,1.14e-29,2.729e-09,0.0356,0.72,0.039,5,0,2,2,6,1179,310,858,876,865
7,1549.084229,1.86e-29,4.452e-09,0.0356,0.72,0.039,5,0,2,2,6,1179,310,858,876,865
7,1549.088277,1.18e-29,2.717e-09,0.0356,0.72,0.039,5,0,2,2,6,1179,310,858,876,865
7,1549.088277,6.49e-34,1.494e-13,0.0356,0.72,0.039,5,0,2,2,6,1179,310,858,876,865
7,1549.428604,2.72e-31,2.455e-11,0.0389,0.72,0.041,5,0,6,2,6,1179,310,858,876,865
7,1549.428604,8.67e-30,7.824e-10,0.0389,0.72,0.041,5,0,6,2,6,1179,310,858,876,865
7,1549.470899,2.2e-30,8.602e-10,0.0354,0.72,0.038,5,0,2,2,6,1179,310,858,876,865
7,1549.470899,3.95e-32,1.544e-11,0.0354,0.72,0.038,5,0,2,2,6,1179,310,858,876,865
7,1549.689973,2.95e-31,2.986e-11,0.0389,0.72,0.041,5,0,6,2,6,1179,310,858,876,865
7,1549.689973,9.06e-30,9.17e-10,0.0389,0.72,0.041,5,0,6,2,6,1179,310,858,876,865
7,1549.840957,2.13e-30,8.317e-10,0.0354,0.72,0.038,5,0,2,2,6,1179,310,858,876,865
7,1549.840957,3.73e-32,1.457e-11,0.0354,0.72,0.038,5,0,2,2,6,1179,310,858,876,865
7,1550.379035,2.03e-29,2.744e-09,0.037,0.72,0.04,5,0,6,2,6,1179,310,858,876,865
7,1550.379035,3.26e-29,4.407e-09,0.037,0.72,0.04,5,0,6,2,6,1179,310,858,876,865
7,1550.380715,1.83e-29,2.745e-09,0.037,0.72,0.04,5,0,6,2,6,1179,310,858,876,865
7,1550.380715,2.97e-29,4.455e-09,0.037,0.72,0.04,5,0,6,2,6,1179,310,858,876,865
7,1550.384748,1.27e-33,1.824e-13,0.037,0.72,0.04,5,0,6,2,6,1179,310,858,876,865
7,1550.384748,1.9e-29,2.728e-09,0.037,0.72,0.04,5,0,6,2,6,1179,310,858,876,865
