molec_id,nu,sw,a,gamma_air,n_air,gamma_self,nu-err,sw-err,gamma_air-err,n_air-err,gamma_self-err,nu-ref,sw-ref,gamma_air-ref,n_air-ref,gamma_self-ref
4,2334.1071,1.077e-24,0.2477,0.0687,0.78,0.081,4,6,5,4,5,206,206,1315,1315,1315
4,2334.16398,3.468e-23,0.1147,0.0722,0.76,0.09,4,6,5,4,5,206,206,1315,1315,1315
4,2334.3738,2.701e-25,0.1083,0.0941,0.7,0.115,4,6,5,4,5,206,206,1315,1315,1315
4,2334.63153,4.596e-22,0.05291,0.0792,0.72,0.101,4,6,5,4,5,206,206,1315,1315,1315
4,2334.74489,2.923e-23,0.1137,0.0716,0.79,0.088,4,6,5,4,5,206,206,1315,1315,1315
4,2334.74867,5e-25,0.1617,0.0683,0.77,0.08,4,6,5,4,5,206,206,1315,1315,1315
4,2334.75269,6.25e-25,0.1745,0.0685,0.78,0.081,4,6,5,4,5,206,206,1315,1315,1315
4,2334.96846,9.354e-25,0.2484,0.0685,0.78,0.081,4,6,5,4,5,206,206,1315,1315,1315
4,2335.11262,3.205e-23,0.1149,0.0719,0.77,0.089,4,6,5,4,5,206,206,1315,1315,1315
4,2335.51443,4.677e-22,0.05337,0.0785,0.72,0.1,4,6,5,4,5,206,206,1315,1315,1315
4,2335.61457,2.673e-23,0.1138,0.0713,0.8,0.087,4,6,5,4,5,206,206,1315,1315,1315
4,2335.66334,4.274e-25,0.1612,0.0681,0.77,0.08,4,6,5,4,5,206,206,1315,1315,1315
4,2335.74317,5.403e-25,0.1751,0.0683,0.77,0.08,4,6,5,4,5,206,206,1315,1315,1315
4,2335.82816,8.064e-25,0.2485,0.0683,0.77,0.08,4,6,5,4,5,206,206,1315,1315,1315
4,2336.06423,2.947e-23,0.1151,0.0716,0.79,0.088,4,6,5,4,5,206,206,1315,1315,1315
4,2336.39988,4.677e-22,0.05333,0.0778,0.73,0.1,4,6,5,4,5,206,206,1315,1315,1315
4,2336.48463,2.435e-23,0.1141,0.071,0.8,0.087,4,6,5,4,5,206,206,1315,1315,1315
4,2336.57845,3.673e-25,0.1622,0.0679,0.77,0.079,4,6,5,4,5,206,206,1315,1315,1315
4,2336.68403,6.935e-25,0.249,0.0681,0.77,0.08,4,6,5,4,5,206,206,1315,1315,1315
4,2336.73761,4.677e-25,0.1767,0.0681,0.77,0.08,4,6,5,4,5,206,206,1315,1315,1315
4,2337.01874,2.693e-23,0.1152,0.0713,0.8,0.087,4,6,5,4,5,206,206,1315,1315,1315
4,2337.28778,4.637e-22,0.05325,0.0771,0.73,0.099,4,6,5,4,5,206,206,1315,1315,1315
